   177    0.50633E+04    0.82414E+00    0.00000E+00   -0.36899E+02    0.67381E-07    0.18733E-03   -0.59655E-06
   178    0.50868E+04    0.81342E+00    0.00000E+00   -0.36219E+02    0.67021E-07    0.18569E-03   -0.59229E-06
   179    0.51099E+04    0.80263E+00    0.00000E+00   -0.35511E+02    0.66663E-07    0.18407E-03   -0.58741E-06
   180    0.51326E+04    0.79200E+00    0.00000E+00   -0.34778E+02    0.66308E-07    0.18247E-03   -0.58195E-06
   181    0.51549E+04    0.78151E+00    0.00000E+00   -0.34018E+02    0.65956E-07    0.18089E-03   -0.57590E-06
   182    0.51766E+04    0.77125E+00    0.00000E+00   -0.33231E+02    0.65608E-07    0.17933E-03   -0.56931E-06
   183    0.51979E+04    0.76115E+00    0.00000E+00   -0.32418E+02    0.65262E-07    0.17778E-03   -0.56218E-06
   184    0.52187E+04    0.75127E+00    0.00000E+00   -0.31578E+02    0.64919E-07    0.17625E-03   -0.55454E-06
   185    0.52392E+04    0.74177E+00    0.00000E+00   -0.30714E+02    0.64578E-07    0.17474E-03   -0.54640E-06
   186    0.52588E+04    0.73250E+00    0.00000E+00   -0.29822E+02    0.64241E-07    0.17324E-03   -0.53779E-06
   187    0.52782E+04    0.72361E+00    0.00000E+00   -0.28904E+02    0.63906E-07    0.17176E-03   -0.52872E-06
   188    0.52972E+04    0.71508E+00    0.00000E+00   -0.27961E+02    0.63575E-07    0.17030E-03   -0.51922E-06
   189    0.53155E+04    0.70695E+00    0.00000E+00   -0.26993E+02    0.63245E-07    0.16885E-03   -0.50930E-06
   190    0.53337E+04    0.69927E+00    0.00000E+00   -0.26000E+02    0.62919E-07    0.16742E-03   -0.49898E-06
   191    0.53509E+04    0.69207E+00    0.00000E+00   -0.24981E+02    0.62595E-07    0.16600E-03   -0.48829E-06
   192    0.53679E+04    0.68536E+00    0.00000E+00   -0.23938E+02    0.62274E-07    0.16460E-03   -0.47723E-06
   193    0.53842E+04    0.67919E+00    0.00000E+00   -0.22871E+02    0.61956E-07    0.16321E-03   -0.46584E-06
   194    0.54001E+04    0.67359E+00    0.00000E+00   -0.21779E+02    0.61640E-07    0.16184E-03   -0.45413E-06
   195    0.54154E+04    0.66859E+00    0.00000E+00   -0.20664E+02    0.61327E-07    0.16048E-03   -0.44212E-06
   196    0.54302E+04    0.66424E+00    0.00000E+00   -0.19525E+02    0.61016E-07    0.15913E-03   -0.42984E-06
   197    0.54445E+04    0.66058E+00    0.00000E+00   -0.18364E+02    0.60708E-07    0.15779E-03   -0.41729E-06
   198    0.54582E+04    0.65763E+00    0.00000E+00   -0.17180E+02    0.60402E-07    0.15647E-03   -0.40450E-06
   199    0.54715E+04    0.65544E+00    0.00000E+00   -0.15974E+02    0.60098E-07    0.15517E-03   -0.39149E-06
   200    0.54842E+04    0.65401E+00    0.00000E+00   -0.14746E+02    0.59797E-07    0.15387E-03   -0.37827E-06
   201    0.54963E+04    0.65343E+00    0.00000E+00   -0.13497E+02    0.59499E-07    0.15259E-03   -0.36488E-06
   202    0.55080E+04    0.65369E+00    0.00000E+00   -0.12226E+02    0.59203E-07    0.15132E-03   -0.35130E-06
   203    0.55190E+04    0.65486E+00    0.00000E+00   -0.10934E+02    0.58909E-07    0.15006E-03   -0.33756E-06
   204    0.55293E+04    0.65696E+00    0.00000E+00   -0.96229E+01    0.58617E-07    0.14881E-03   -0.32366E-06
   205    0.55391E+04    0.66002E+00    0.00000E+00   -0.82914E+01    0.58328E-07    0.14758E-03   -0.30960E-06
   206    0.55483E+04    0.66410E+00    0.00000E+00   -0.69405E+01    0.58041E-07    0.14635E-03   -0.29539E-06
   207    0.55569E+04    0.66920E+00    0.00000E+00   -0.55705E+01    0.57757E-07    0.14514E-03   -0.28103E-06
   208    0.55647E+04    0.67539E+00    0.00000E+00   -0.41819E+01    0.57474E-07    0.14394E-03   -0.26655E-06
   209    0.55720E+04    0.68268E+00    0.00000E+00   -0.27753E+01    0.57194E-07    0.14275E-03   -0.25193E-06
   210    0.55787E+04    0.69113E+00    0.00000E+00   -0.13514E+01    0.56916E-07    0.14157E-03   -0.23719E-06
   211    0.55848E+04    0.70076E+00    0.00000E+00    0.89748E-01    0.56641E-07    0.14040E-03   -0.22233E-06
   212    0.55901E+04    0.71162E+00    0.00000E+00    0.15471E+01    0.56367E-07    0.13925E-03   -0.20736E-06
   213    0.55949E+04    0.72373E+00    0.00000E+00    0.30208E+01    0.56096E-07    0.13810E-03   -0.19229E-06
   214    0.55991E+04    0.73709E+00    0.00000E+00    0.45095E+01    0.55827E-07    0.13696E-03   -0.17712E-06
   215    0.56026E+04    0.75190E+00    0.00000E+00    0.60126E+01    0.55559E-07    0.13584E-03   -0.16187E-06
   216    0.56055E+04    0.76797E+00    0.00000E+00    0.75306E+01    0.55294E-07    0.13472E-03   -0.14652E-06
   217    0.56079E+04    0.78546E+00    0.00000E+00    0.90614E+01    0.55031E-07    0.13362E-03   -0.13111E-06
   218    0.56096E+04    0.80436E+00    0.00000E+00    0.10605E+02    0.54771E-07    0.13252E-03   -0.11562E-06
   219    0.56106E+04    0.82468E+00    0.00000E+00    0.12163E+02    0.54512E-07    0.13144E-03   -0.10007E-06
   220    0.56111E+04    0.84657E+00    0.00000E+00    0.13731E+02    0.54255E-07    0.13036E-03   -0.84456E-07
   221    0.56110E+04    0.86994E+00    0.00000E+00    0.15310E+02    0.54000E-07    0.12930E-03   -0.68795E-07
   222    0.56103E+04    0.89495E+00    0.00000E+00    0.16900E+02    0.53747E-07    0.12824E-03   -0.53091E-07
   223    0.56089E+04    0.92153E+00    0.00000E+00    0.18501E+02    0.53496E-07    0.12719E-03   -0.37349E-07
   224    0.56070E+04    0.94967E+00    0.00000E+00    0.20109E+02    0.53247E-07    0.12616E-03   -0.21576E-07
   225    0.56044E+04    0.97952E+00    0.00000E+00    0.21727E+02    0.53000E-07    0.12513E-03   -0.57790E-08
   226    0.56013E+04    0.10111E+01    0.00000E+00    0.23352E+02    0.52755E-07    0.12411E-03    0.10036E-07
   227    0.55975E+04    0.10444E+01    0.00000E+00    0.24985E+02    0.52511E-07    0.12310E-03    0.25863E-07
   228    0.55931E+04    0.10794E+01    0.00000E+00    0.26625E+02    0.52270E-07    0.12210E-03    0.41694E-07
   229    0.55882E+04    0.11161E+01    0.00000E+00    0.28270E+02    0.52030E-07    0.12110E-03    0.57523E-07
   230    0.55825E+04    0.11547E+01    0.00000E+00    0.29921E+02    0.51792E-07    0.12012E-03    0.73344E-07
   231    0.55763E+04    0.11951E+01    0.00000E+00    0.31576E+02    0.51556E-07    0.11914E-03    0.89150E-07
